LOCATION,Country,SEX,Sex,AGE,Age,TIME,Time,Value,Flag Codes,Flags
GRC,Greece,W,Women,25_29,25 to 29,2012,2012,338368,,
GRC,Greece,W,Women,25_29,25 to 29,2013,2013,320850,,
GRC,Greece,W,Women,25_29,25 to 29,2014,2014,309190,,
GRC,Greece,W,Women,25_29,25 to 29,2015,2015,301185,,
GRC,Greece,W,Women,25_29,25 to 29,2016,2016,295093,,
GRC,Greece,W,Women,25_29,25 to 29,2017,2017,290672,,
GRC,Greece,W,Women,25_29,25 to 29,2018,2018,284343,,
GRC,Greece,W,Women,25_29,25 to 29,2019,2019,276854,,
GRC,Greece,W,Women,25_29,25 to 29,2020,2020,271459,,
GRC,Greece,W,Women,25_29,25 to 29,2021,2021,266856,,
GRC,Greece,M,Men,25_29,25 to 29,1950,1950,280005,,
GRC,Greece,M,Men,25_29,25 to 29,1951,1951,290761,,
GRC,Greece,M,Men,25_29,25 to 29,1952,1952,309172,,
GRC,Greece,M,Men,25_29,25 to 29,1953,1953,323169,,
GRC,Greece,M,Men,25_29,25 to 29,1954,1954,329189,,
GRC,Greece,M,Men,25_29,25 to 29,1955,1955,336170,,
GRC,Greece,M,Men,25_29,25 to 29,1956,1956,341166,,
GRC,Greece,M,Men,25_29,25 to 29,1957,1957,345697,,
GRC,Greece,M,Men,25_29,25 to 29,1958,1958,351291,,
GRC,Greece,M,Men,25_29,25 to 29,1959,1959,356413,,
GRC,Greece,M,Men,25_29,25 to 29,1960,1960,356428,,
GRC,Greece,M,Men,25_29,25 to 29,1961,1961,346979,,
GRC,Greece,M,Men,25_29,25 to 29,1962,1962,340761,,
GRC,Greece,M,Men,25_29,25 to 29,1963,1963,333938,,
GRC,Greece,M,Men,25_29,25 to 29,1964,1964,325754,,
GRC,Greece,M,Men,25_29,25 to 29,1965,1965,319454,,
GRC,Greece,M,Men,25_29,25 to 29,1966,1966,311203,,
GRC,Greece,M,Men,25_29,25 to 29,1967,1967,302533,,
GRC,Greece,M,Men,25_29,25 to 29,1968,1968,290566,,
GRC,Greece,M,Men,25_29,25 to 29,1969,1969,278677,,
GRC,Greece,M,Men,25_29,25 to 29,1970,1970,247357,,
GRC,Greece,M,Men,25_29,25 to 29,1971,1971,261735,,
GRC,Greece,M,Men,25_29,25 to 29,1972,1972,278935,,
GRC,Greece,M,Men,25_29,25 to 29,1973,1973,293363,,
GRC,Greece,M,Men,25_29,25 to 29,1974,1974,300132,,
GRC,Greece,M,Men,25_29,25 to 29,1975,1975,303497,,
GRC,Greece,M,Men,25_29,25 to 29,1976,1976,302762,,
GRC,Greece,M,Men,25_29,25 to 29,1977,1977,302714,,
GRC,Greece,M,Men,25_29,25 to 29,1978,1978,306557,,
GRC,Greece,M,Men,25_29,25 to 29,1979,1979,314157,,
GRC,Greece,M,Men,25_29,25 to 29,1980,1980,329364,,
GRC,Greece,M,Men,25_29,25 to 29,1981,1981,342198,,
GRC,Greece,M,Men,25_29,25 to 29,1982,1982,339115,,
GRC,Greece,M,Men,25_29,25 to 29,1983,1983,333377,,
GRC,Greece,M,Men,25_29,25 to 29,1984,1984,336359,,
GRC,Greece,M,Men,25_29,25 to 29,1985,1985,345719,,
GRC,Greece,M,Men,25_29,25 to 29,1986,1986,345477,,
GRC,Greece,M,Men,25_29,25 to 29,1987,1987,347120,,
GRC,Greece,M,Men,25_29,25 to 29,1988,1988,348791,,
GRC,Greece,M,Men,25_29,25 to 29,1989,1989,351878,,
GRC,Greece,M,Men,25_29,25 to 29,1990,1990,356570,,
GRC,Greece,M,Men,25_29,25 to 29,1991,1991,365630,,
GRC,Greece,M,Men,25_29,25 to 29,1992,1992,380358,,
GRC,Greece,M,Men,25_29,25 to 29,1993,1993,397847,,
GRC,Greece,M,Men,25_29,25 to 29,1994,1994,413955,,
GRC,Greece,M,Men,25_29,25 to 29,1995,1995,426555,,
GRC,Greece,M,Men,25_29,25 to 29,1996,1996,435110,,
GRC,Greece,M,Men,25_29,25 to 29,1997,1997,441789,,
GRC,Greece,M,Men,25_29,25 to 29,1998,1998,449540,,
GRC,Greece,M,Men,25_29,25 to 29,1999,1999,456336,,
GRC,Greece,M,Men,25_29,25 to 29,2000,2000,461759,,
GRC,Greece,M,Men,25_29,25 to 29,2001,2001,448415,,
GRC,Greece,M,Men,25_29,25 to 29,2002,2002,433132,,
GRC,Greece,M,Men,25_29,25 to 29,2003,2003,435345,,
GRC,Greece,M,Men,25_29,25 to 29,2004,2004,438526,,
GRC,Greece,M,Men,25_29,25 to 29,2005,2005,442140,,
GRC,Greece,M,Men,25_29,25 to 29,2006,2006,442790,,
GRC,Greece,M,Men,25_29,25 to 29,2007,2007,439640,,
GRC,Greece,M,Men,25_29,25 to 29,2008,2008,434032,,
GRC,Greece,M,Men,25_29,25 to 29,2009,2009,422715,,
GRC,Greece,M,Men,25_29,25 to 29,2010,2010,405365,,
GRC,Greece,M,Men,25_29,25 to 29,2011,2011,383207,,
GRC,Greece,M,Men,25_29,25 to 29,2012,2012,356361,,
GRC,Greece,M,Men,25_29,25 to 29,2013,2013,331026,,
GRC,Greece,M,Men,25_29,25 to 29,2014,2014,313446,,
GRC,Greece,M,Men,25_29,25 to 29,2015,2015,301203.5,,
GRC,Greece,M,Men,25_29,25 to 29,2016,2016,294840,,
GRC,Greece,M,Men,25_29,25 to 29,2017,2017,294313,,
GRC,Greece,M,Men,25_29,25 to 29,2018,2018,292023,,
GRC,Greece,M,Men,25_29,25 to 29,2019,2019,289969,,
GRC,Greece,M,Men,25_29,25 to 29,2020,2020,289816,,
GRC,Greece,M,Men,25_29,25 to 29,2021,2021,287981,,
GRC,Greece,T,Total,25_29,25 to 29,1950,1950,584468,,
